;Wavenumber;Abs
609;3391,0;75,369794
610;3390,0;75,298278
611;3389,0;75,213447
612;3388,0;75,125353
613;3387,0;75,04123
614;3386,0;74,959571
615;3385,0;74,875667
616;3384,0;74,789029
617;3383,0;74,704966
618;3382,0;74,631945
619;3381,0;74,576591
620;3380,0;74,536104
621;3379,0;74,494226
622;3378,0;74,430556
623;3377,0;74,338659
624;3376,0;74,233984
625;3375,0;74,141585
626;3374,0;74,076169
627;3373,0;74,033115
628;3372,0;73,994869
629;3371,0;73,944363
630;3370,0;73,875652
631;3369,0;73,79536
632;3368,0;73,714059
633;3367,0;73,63708
634;3366,0;73,566241
635;3365,0;73,508249
636;3364,0;73,472424
637;3363,0;73,455265
638;3362,0;73,433665
639;3361,0;73,382634
640;3360,0;73,300211
641;3359,0;73,209781
642;3358,0;73,137176
643;3357,0;73,089379
644;3356,0;73,055588
645;3355,0;73,023357
646;3354,0;72,990658
647;3353,0;72,964259
648;3352,0;72,949198
649;3351,0;72,939785
650;3350,0;72,920679
651;3349,0;72,878193
652;3348,0;72,812098
653;3347,0;72,737588
654;3346,0;72,676623
655;3345,0;72,64581
656;3344,0;72,646291
657;3343,0;72,659744
658;3342,0;72,657214
659;3341,0;72,620762
660;3340,0;72,560821
661;3339,0;72,508191
662;3338,0;72,484814
663;3337,0;72,483594
664;3336,0;72,477979
665;3335,0;72,448621
666;3334,0;72,398323
667;3333,0;72,346051
668;3332,0;72,3132
669;3331,0;72,312749
670;3330,0;72,341785
671;3329,0;72,380605
672;3328,0;72,404837
673;3327,0;72,403639
674;3326,0;72,383975
675;3325,0;72,356381
676;3324,0;72,323424
677;3323,0;72,287078
678;3322,0;72,260164
679;3321,0;72,258566
680;3320,0;72,281746
681;3319,0;72,309894
682;3318,0;72,323065
683;3317,0;72,316351
684;3316,0;72,294884
685;3315,0;72,264
686;3314,0;72,23114
687;3313,0;72,209825
688;3312,0;72,211259
689;3311,0;72,233271
690;3310,0;72,264107
691;3309,0;72,2951
692;3308,0;72,322653
693;3307,0;72,340464
694;3306,0;72,340278
695;3305,0;72,323215
696;3304,0;72,302951
697;3303,0;72,293683
698;3302,0;72,299409
699;3301,0;72,317295
700;3300,0;72,34539
701;3299,0;72,381926
702;3298,0;72,421121
703;3297,0;72,455892
704;3296,0;72,484159
705;3295,0;72,508517
706;3294,0;72,530395
707;3293,0;72,548822
708;3292,0;72,565881
709;3291,0;72,589627
710;3290,0;72,627251
711;3289,0;72,674483
712;3288,0;72,714601
713;3287,0;72,732221
714;3286,0;72,729879
715;3285,0;72,728182
716;3284,0;72,746552
717;3283,0;72,785176
718;3282,0;72,828342
719;3281,0;72,863109
720;3280,0;72,890145
721;3279,0;72,917932
722;3278,0;72,953225
723;3277,0;72,998666
724;3276,0;73,053754
725;3275,0;73,114317
726;3274,0;73,174101
727;3273,0;73,229776
728;3272,0;73,282148
729;3271,0;73,331142
730;3270,0;73,373156
731;3269,0;73,405973
732;3268,0;73,433321
733;3267,0;73,461683
734;3266,0;73,494688
735;3265,0;73,532722
736;3264,0;73,575485
737;3263,0;73,622404
738;3262,0;73,673309
739;3261,0;73,731716
740;3260,0;73,804572
741;3259,0;73,894143
742;3258,0;73,99052
743;3257,0;74,075707
744;3256,0;74,137136
745;3255,0;74,17748
746;3254,0;74,212197
747;3253,0;74,257392
748;3252,0;74,317589
749;3251,0;74,384209
750;3250,0;74,447765
751;3249,0;74,511323
752;3248,0;74,587159
753;3247,0;74,677926
754;3246,0;74,766984
755;3245,0;74,834189
756;3244,0;74,87924
757;3243,0;74,922738
758;3242,0;74,984284
759;3241,0;75,065087
760;3240,0;75,151938
761;3239,0;75,231548
762;3238,0;75,298083
763;3237,0;75,352482
764;3236,0;75,401471
765;3235,0;75,456676
766;3234,0;75,52863
767;3233,0;75,618359
768;3232,0;75,716604
769;3231,0;75,813585
770;3230,0;75,908567
771;3229,0;76,007607
772;3228,0;76,112809
773;3227,0;76,217724
774;3226,0;76,315029
775;3225,0;76,405482
776;3224,0;76,49555
777;3223,0;76,587523
778;3222,0;76,676471
779;3221,0;76,758329
780;3220,0;76,838131
781;3219,0;76,927478
782;3218,0;77,033266
783;3217,0;77,148869
784;3216,0;77,257523
785;3215,0;77,347953
786;3214,0;77,428571
787;3213,0;77,521772
788;3212,0;77,638948
789;3211,0;77,763773
790;3210,0;77,867163
791;3209,0;77,939101
792;3208,0;77,998469
793;3207,0;78,069296
794;3206,0;78,154869
795;3205,0;78,240033
796;3204,0;78,313588
797;3203,0;78,381873
798;3202,0;78,461814
799;3201,0;78,564845
800;3200,0;78,686611
801;3199,0;78,809411
802;3198,0;78,916378
803;3197,0;79,006069
804;3196,0;79,092
805;3195,0;79,187248
806;3194,0;79,293105
807;3193,0;79,40437
808;3192,0;79,520503
809;3191,0;79,646434
810;3190,0;79,784445
811;3189,0;79,929333
812;3188,0;80,070298
813;3187,0;80,195261
814;3186,0;80,29698
815;3185,0;80,379581
816;3184,0;80,457307
817;3183,0;80,542474
818;3182,0;80,635119
819;3181,0;80,726294
820;3180,0;80,809183
821;3179,0;80,885016
822;3178,0;80,962163
823;3177,0;81,052926
824;3176,0;81,165891
825;3175,0;81,294336
826;3174,0;81,414849
827;3173,0;81,505745
828;3172,0;81,568724
829;3171,0;81,628519
830;3170,0;81,711575
831;3169,0;81,827829
832;3168,0;81,968821
833;3167,0;82,115329
834;3166,0;82,247478
835;3165,0;82,356156
836;3164,0;82,448753
837;3163,0;82,541021
838;3162,0;82,643239
839;3161,0;82,75645
840;3160,0;82,877287
841;3159,0;82,998319
842;3158,0;83,106818
843;3157,0;83,19612
844;3156,0;83,280963
845;3155,0;83,389225
846;3154,0;83,530607
847;3153,0;83,681165
848;3152,0;83,807091
849;3151,0;83,898977
850;3150,0;83,974997
851;3149,0;84,055001
852;3148,0;84,141844
853;3147,0;84,227717
854;3146,0;84,309194
855;3145,0;84,39138
856;3144,0;84,481117
857;3143,0;84,57962
858;3142,0;84,680878
859;3141,0;84,776274
860;3140,0;84,861957
861;3139,0;84,942868
862;3138,0;85,029247
863;3137,0;85,128181
864;3136,0;85,23728
865;3135,0;85,346173
866;3134,0;85,445641
867;3133,0;85,536621
868;3132,0;85,628148
869;3131,0;85,724162
870;3130,0;85,815402
871;3129,0;85,889741
872;3128,0;85,949619
873;3127,0;86,012234
874;3126,0;86,090229
875;3125,0;86,178539
876;3124,0;86,264167
877;3123,0;86,342706
878;3122,0;86,418639
879;3121,0;86,493455
880;3120,0;86,562442
881;3119,0;86,623949
882;3118,0;86,684634
883;3117,0;86,751448
884;3116,0;86,821268
885;3115,0;86,882241
886;3114,0;86,925368
887;3113,0;86,953523
888;3112,0;86,97961
889;3111,0;87,017291
890;3110,0;87,073059
891;3109,0;87,144543
892;3108,0;87,22299
893;3107,0;87,296627
894;3106,0;87,35545
895;3105,0;87,397656
896;3104,0;87,43179
897;3103,0;87,469068
898;3102,0;87,512404
899;3101,0;87,555259
900;3100,0;87,591233
901;3099,0;87,621188
902;3098,0;87,650312
903;3097,0;87,682387
904;3096,0;87,718957
905;3095,0;87,760375
906;3094,0;87,804351
907;3093,0;87,845515
908;3092,0;87,879983
909;3091,0;87,910626
910;3090,0;87,946461
911;3089,0;87,996354
912;3088,0;88,061802
913;3087,0;88,133089
914;3086,0;88,192575
915;3085,0;88,226108
916;3084,0;88,234566
