;Wavenumber;Abs
311;3689,0;99,865827
312;3688,0;99,886944
313;3687,0;99,869045
314;3686,0;99,832612
315;3685,0;99,803754
316;3684,0;99,790568
317;3683,0;99,78623
318;3682,0;99,785706
319;3681,0;99,790619
320;3680,0;99,804355
321;3679,0;99,826653
322;3678,0;99,849721
323;3677,0;99,859525
324;3676,0;99,844415
325;3675,0;99,804287
326;3674,0;99,747699
327;3673,0;99,684468
328;3672,0;99,631637
329;3671,0;99,615632
330;3670,0;99,646317
331;3669,0;99,700304
332;3668,0;99,741666
333;3667,0;99,752629
334;3666,0;99,74662
335;3665,0;99,750341
336;3664,0;99,773341
337;3663,0;99,802269
338;3662,0;99,816216
339;3661,0;99,803664
340;3660,0;99,771152
341;3659,0;99,737815
342;3658,0;99,722347
343;3657,0;99,731961
344;3656,0;99,758368
345;3655,0;99,784839
346;3654,0;99,79704
347;3653,0;99,786928
348;3652,0;99,75145
349;3651,0;99,694628
350;3650,0;99,634935
351;3649,0;99,596707
352;3648,0;99,58324
353;3647,0;99,574372
354;3646,0;99,558976
355;3645,0;99,549973
356;3644,0;99,559034
357;3643,0;99,581863
358;3642,0;99,611509
359;3641,0;99,644016
360;3640,0;99,673656
361;3639,0;99,694667
362;3638,0;99,707677
363;3637,0;99,719367
364;3636,0;99,732752
365;3635,0;99,74026
366;3634,0;99,731174
367;3633,0;99,706553
368;3632,0;99,683022
369;3631,0;99,679877
370;3630,0;99,697678
371;3629,0;99,711946
372;3628,0;99,702398
373;3627,0;99,67622
374;3626,0;99,653357
375;3625,0;99,653319
376;3624,0;99,684561
377;3623,0;99,732565
378;3622,0;99,771466
379;3621,0;99,777811
380;3620,0;99,742399
381;3619,0;99,683264
382;3618,0;99,633811
383;3617,0;99,612324
384;3616,0;99,611682
385;3615,0;99,613945
386;3614,0;99,606498
387;3613,0;99,592198
388;3612,0;99,585735
389;3611,0;99,597169
390;3610,0;99,623458
391;3609,0;99,652267
392;3608,0;99,670161
393;3607,0;99,671504
394;3606,0;99,663523
395;3605,0;99,663165
396;3604,0;99,686314
397;3603,0;99,732215
398;3602,0;99,779388
399;3601,0;99,804363
400;3600,0;99,802568
401;3599,0;99,787459
402;3598,0;99,771552
403;3597,0;99,753567
404;3596,0;99,723245
405;3595,0;99,675875
406;3594,0;99,619519
407;3593,0;99,568457
408;3592,0;99,535618
409;3591,0;99,532207
410;3590,0;99,567002
411;3589,0;99,636123
412;3588,0;99,711009
413;3587,0;99,746915
414;3586,0;99,716543
415;3585,0;99,634647
416;3584,0;99,551136
417;3583,0;99,515562
418;3582,0;99,538183
419;3581,0;99,590307
420;3580,0;99,637531
421;3579,0;99,663776
422;3578,0;99,66875
423;3577,0;99,654425
424;3576,0;99,623035
425;3575,0;99,58748
426;3574,0;99,573995
427;3573,0;99,604679
428;3572,0;99,676544
429;3571,0;99,759267
430;3570,0;99,813568
431;3569,0;99,817328
432;3568,0;99,782687
433;3567,0;99,74273
434;3566,0;99,713659
435;3565,0;99,682242
436;3564,0;99,635547
437;3563,0;99,584463
438;3562,0;99,548385
439;3561,0;99,532703
440;3560,0;99,529914
441;3559,0;99,532683
442;3558,0;99,542712
443;3557,0;99,568154
444;3556,0;99,611179
445;3555,0;99,658862
446;3554,0;99,688511
447;3553,0;99,684118
448;3552,0;99,649091
449;3551,0;99,602683
450;3550,0;99,565894
451;3549,0;99,550728
452;3548,0;99,55626
453;3547,0;99,569468
454;3546,0;99,572663
455;3545,0;99,555544
456;3544,0;99,523916
457;3543,0;99,498209
458;3542,0;99,50062
459;3541,0;99,539031
460;3540,0;99,600501
461;3539,0;99,659067
462;3538,0;99,690569
463;3537,0;99,685667
464;3536,0;99,654322
465;3535,0;99,618201
466;3534,0;99,595738
467;3533,0;99,592543
468;3532,0;99,604046
469;3531,0;99,624482
470;3530,0;99,651131
471;3529,0;99,678928
472;3528,0;99,695121
473;3527,0;99,685385
474;3526,0;99,6468
475;3525,0;99,592838
476;3524,0;99,544264
477;3523,0;99,515058
478;3522,0;99,506464
479;3521,0;99,511827
480;3520,0;99,523767
481;3519,0;99,535942
482;3518,0;99,54242
483;3517,0;99,541031
484;3516,0;99,537774
485;3515,0;99,543336
486;3514,0;99,561863
487;3513,0;99,585522
488;3512,0;99,603527
489;3511,0;99,61463
490;3510,0;99,62509
491;3509,0;99,634063
492;3508,0;99,629631
493;3507,0;99,60448
494;3506,0;99,569611
495;3505,0;99,546297
496;3504,0;99,545383
497;3503,0;99,558846
498;3502,0;99,57146
499;3501,0;99,575719
500;3500,0;99,574765
501;3499,0;99,576241
502;3498,0;99,585986
503;3497,0;99,603253
504;3496,0;99,617816
505;3495,0;99,614542
506;3494,0;99,587722
507;3493,0;99,552049
508;3492,0;99,534835
509;3491,0;99,55337
510;3490,0;99,598387
511;3489,0;99,640379
512;3488,0;99,654007
513;3487,0;99,639276
514;3486,0;99,619857
515;3485,0;99,62034
516;3484,0;99,643293
517;3483,0;99,665815
518;3482,0;99,659614
519;3481,0;99,616922
520;3480,0;99,557735
521;3479,0;99,511677
522;3478,0;99,493102
523;3477,0;99,492125
524;3476,0;99,487796
525;3475,0;99,47021
526;3474,0;99,448985
527;3473,0;99,440288
528;3472,0;99,447858
529;3471,0;99,458872
530;3470,0;99,458028
531;3469,0;99,443863
532;3468,0;99,430222
533;3467,0;99,431086
534;3466,0;99,445035
535;3465,0;99,45647
536;3464,0;99,453797
537;3463,0;99,445291
538;3462,0;99,45264
539;3461,0;99,486811
540;3460,0;99,533137
541;3459,0;99,564013
542;3458,0;99,564666
543;3457,0;99,54382
544;3456,0;99,521989
545;3455,0;99,513911
546;3454,0;99,521888
547;3453,0;99,539919
548;3452,0;99,560437
549;3451,0;99,579743
550;3450,0;99,599232
551;3449,0;99,619728
552;3448,0;99,633955
553;3447,0;99,629326
554;3446,0;99,602583
555;3445,0;99,568426
556;3444,0;99,549563
557;3443,0;99,558291
558;3442,0;99,588545
559;3441,0;99,623983
560;3440,0;99,650134
561;3439,0;99,659948
562;3438,0;99,653945
563;3437,0;99,638654
564;3436,0;99,623464
565;3435,0;99,616568
566;3434,0;99,622422
567;3433,0;99,640332
568;3432,0;99,662507
569;3431,0;99,675181
570;3430,0;99,667108
571;3429,0;99,639852
572;3428,0;99,608235
573;3427,0;99,589225
574;3426,0;99,591427
575;3425,0;99,613909
576;3424,0;99,649842
577;3423,0;99,687931
578;3422,0;99,713893
579;3421,0;99,717363
580;3420,0;99,69962
581;3419,0;99,672152
582;3418,0;99,646346
583;3417,0;99,626095
584;3416,0;99,609839
585;3415,0;99,596295
586;3414,0;99,585697
587;3413,0;99,577279
588;3412,0;99,570563
589;3411,0;99,571035
590;3410,0;99,58997
591;3409,0;99,632298
592;3408,0;99,683716
593;3407,0;99,715989
594;3406,0;99,711052
595;3405,0;99,680086
596;3404,0;99,655283
597;3403,0;99,660721
598;3402,0;99,691918
599;3401,0;99,723535
600;3400,0;99,734397
601;3399,0;99,724531
602;3398,0;99,710819
603;3397,0;99,708356
604;3396,0;99,716108
605;3395,0;99,719463
606;3394,0;99,705571
607;3393,0;99,675833
608;3392,0;99,643737
609;3391,0;99,622179
610;3390,0;99,615738
611;3389,0;99,624505
612;3388,0;99,649287
613;3387,0;99,687457
614;3386,0;99,72451
615;3385,0;99,736775
616;3384,0;99,709168
617;3383,0;99,651061
618;3382,0;99,591262
619;3381,0;99,555355
620;3380,0;99,54854
621;3379,0;99,560248
622;3378,0;99,582078
623;3377,0;99,616749
624;3376,0;99,669356
625;3375,0;99,734172
626;3374,0;99,793274
627;3373,0;99,827213
628;3372,0;99,825891
629;3371,0;99,791773
630;3370,0;99,737439
631;3369,0;99,681355
632;3368,0;99,641706
633;3367,0;99,628354
634;3366,0;99,636817
635;3365,0;99,65025
636;3364,0;99,650523
637;3363,0;99,630754
638;3362,0;99,59871
639;3361,0;99,568188
640;3360,0;99,548284
641;3359,0;99,541895
642;3358,0;99,550771
643;3357,0;99,575084
644;3356,0;99,606594
645;3355,0;99,629733
646;3354,0;99,635877
647;3353,0;99,633005
648;3352,0;99,635312
649;3351,0;99,645854
650;3350,0;99,656824
651;3349,0;99,665819
652;3348,0;99,681677
653;3347,0;99,710557
654;3346,0;99,744468
655;3345,0;99,770001
656;3344,0;99,78291
657;3343,0;99,786801
658;3342,0;99,78115
659;3341,0;99,760241
660;3340,0;99,724599
661;3339,0;99,6849
662;3338,0;99,650888
663;3337,0;99,622533
664;3336,0;99,597306
665;3335,0;99,581765
666;3334,0;99,587716
667;3333,0;99,615762
668;3332,0;99,648684
669;3331,0;99,665715
670;3330,0;99,661444
671;3329,0;99,646718
672;3328,0;99,632431
673;3327,0;99,618582
674;3326,0;99,602179
675;3325,0;99,589851
676;3324,0;99,594134
677;3323,0;99,6168
678;3322,0;99,642932
679;3321,0;99,655551
680;3320,0;99,652508
681;3319,0;99,645507
682;3318,0;99,645721
683;3317,0;99,65496
684;3316,0;99,668544
685;3315,0;99,68093
686;3314,0;99,688069
687;3313,0;99,688766
688;3312,0;99,685583
689;3311,0;99,681959
690;3310,0;99,677765
691;3309,0;99,670673
692;3308,0;99,662981
693;3307,0;99,663382
694;3306,0;99,678441
695;3305,0;99,702914
696;3304,0;99,721088
697;3303,0;99,719251
698;3302,0;99,697497
699;3301,0;99,669818
700;3300,0;99,652526
701;3299,0;99,651821
702;3298,0;99,661523
703;3297,0;99,67122
704;3296,0;99,674619
705;3295,0;99,6705
706;3294,0;99,660174
707;3293,0;99,647819
708;3292,0;99,640638
709;3291,0;99,643157
710;3290,0;99,650891
711;3289,0;99,653712
712;3288,0;99,646172
713;3287,0;99,631397
714;3286,0;99,615126
715;3285,0;99,600809
716;3284,0;99,59178
717;3283,0;99,592217
718;3282,0;99,60188
719;3281,0;99,614125
720;3280,0;99,624058
721;3279,0;99,635245
722;3278,0;99,652194
723;3277,0;99,668437
724;3276,0;99,670451
725;3275,0;99,655826
726;3274,0;99,640386
727;3273,0;99,641702
728;3272,0;99,659506
729;3271,0;99,678417
730;3270,0;99,688332
731;3269,0;99,694961
732;3268,0;99,707513
733;3267,0;99,721754
734;3266,0;99,722071
735;3265,0;99,700149
736;3264,0;99,665512
737;3263,0;99,634113
738;3262,0;99,610807
739;3261,0;99,58936
740;3260,0;99,568786
741;3259,0;99,561669
742;3258,0;99,581205
743;3257,0;99,623314
744;3256,0;99,667219
745;3255,0;99,693793
746;3254,0;99,700044
747;3253,0;99,696565
748;3252,0;99,696052
749;3251,0;99,70575
750;3250,0;99,725656
751;3249,0;99,749253
752;3248,0;99,76806
753;3247,0;99,779958
754;3246,0;99,79277
755;3245,0;99,81554
756;3244,0;99,845032
757;3243,0;99,864033
758;3242,0;99,855291
759;3241,0;99,816495
760;3240,0;99,76172
761;3239,0;99,710436
762;3238,0;99,675798
763;3237,0;99,659916
764;3236,0;99,655817
765;3235,0;99,653898
766;3234,0;99,649795
767;3233,0;99,647199
768;3232,0;99,651402
769;3231,0;99,660321
770;3230,0;99,664992
771;3229,0;99,660032
772;3228,0;99,650414
773;3227,0;99,645308
774;3226,0;99,647256
775;3225,0;99,649848
776;3224,0;99,644446
777;3223,0;99,627231
778;3222,0;99,602341
779;3221,0;99,581588
780;3220,0;99,578428
781;3219,0;99,596107
782;3218,0;99,621614
783;3217,0;99,636725
784;3216,0;99,636585
785;3215,0;99,63343
786;3214,0;99,640653
787;3213,0;99,65793
788;3212,0;99,67464
789;3211,0;99,683127
790;3210,0;99,684364
791;3209,0;99,68402
792;3208,0;99,687648
793;3207,0;99,697525
794;3206,0;99,709612
795;3205,0;99,714845
796;3204,0;99,707501
797;3203,0;99,691019
798;3202,0;99,67192
799;3201,0;99,650876
800;3200,0;99,626492
801;3199,0;99,606634
802;3198,0;99,606504
803;3197,0;99,631061
804;3196,0;99,665853
805;3195,0;99,691643
806;3194,0;99,704987
807;3193,0;99,718471
808;3192,0;99,742203
809;3191,0;99,771467
810;3190,0;99,79378
811;3189,0;99,802363
812;3188,0;99,79852
813;3187,0;99,784383
814;3186,0;99,760182
815;3185,0;99,729789
816;3184,0;99,702776
817;3183,0;99,685718
818;3182,0;99,674166
819;3181,0;99,659279
820;3180,0;99,641661
821;3179,0;99,631112
822;3178,0;99,630141
823;3177,0;99,626651
824;3176,0;99,611522
825;3175,0;99,597834
826;3174,0;99,610214
827;3173,0;99,653286
828;3172,0;99,700013
829;3171,0;99,716347
830;3170,0;99,692189
831;3169,0;99,644929
832;3168,0;99,59981
833;3167,0;99,573677
834;3166,0;99,571897
835;3165,0;99,589184
836;3164,0;99,611059
837;3163,0;99,62222
838;3162,0;99,618642
839;3161,0;99,609434
840;3160,0;99,605487
841;3159,0;99,609919
842;3158,0;99,621621
843;3157,0;99,642742
844;3156,0;99,675349
845;3155,0;99,710856
846;3154,0;99,730537
847;3153,0;99,722591
848;3152,0;99,696352
849;3151,0;99,673461
850;3150,0;99,664283
851;3149,0;99,658609
852;3148,0;99,641814
853;3147,0;99,613982
854;3146,0;99,587404
855;3145,0;99,570012
856;3144,0;99,56015
857;3143,0;99,556549
858;3142,0;99,563428
859;3141,0;99,58209
860;3140,0;99,60507
861;3139,0;99,623873
862;3138,0;99,63696
863;3137,0;99,645202
864;3136,0;99,645424
865;3135,0;99,635824
866;3134,0;99,623747
867;3133,0;99,619349
868;3132,0;99,622772
869;3131,0;99,625642
870;3130,0;99,625018
871;3129,0;99,627812
872;3128,0;99,639704
873;3127,0;99,656801
874;3126,0;99,671226
875;3125,0;99,678836
876;3124,0;99,677876
877;3123,0;99,666009
878;3122,0;99,644957
879;3121,0;99,625256
880;3120,0;99,61965
881;3119,0;99,630196
882;3118,0;99,644152
883;3117,0;99,64383
884;3116,0;99,621652
885;3115,0;99,587774
886;3114,0;99,563105
887;3113,0;99,56169
888;3112,0;99,578076
889;3111,0;99,594092
890;3110,0;99,599444
891;3109,0;99,601973
892;3108,0;99,614095
893;3107,0;99,632624
894;3106,0;99,638809
895;3105,0;99,619952
896;3104,0;99,586467
897;3103,0;99,563334
898;3102,0;99,564919
899;3101,0;99,580861
900;3100,0;99,588597
901;3099,0;99,578677
902;3098,0;99,564069
903;3097,0;99,563089
904;3096,0;99,576926
905;3095,0;99,588619
906;3094,0;99,583335
907;3093,0;99,564023
908;3092,0;99,546262
909;3091,0;99,543795
910;3090,0;99,561115
911;3089,0;99,593084
912;3088,0;99,625416
913;3087,0;99,63965
914;3086,0;99,625822
915;3085,0;99,591131
916;3084,0;99,55169
917;3083,0;99,516282
918;3082,0;99,482702
919;3081,0;99,448558
920;3080,0;99,418578
921;3079,0;99,399001
922;3078,0;99,390195
923;3077,0;99,388291
924;3076,0;99,390219
925;3075,0;99,393093
926;3074,0;99,391178
927;3073,0;99,378684
928;3072,0;99,356762
929;3071,0;99,33556
930;3070,0;99,327345
931;3069,0;99,336135
932;3068,0;99,352517
933;3067,0;99,359296
934;3066,0;99,345644
935;3065,0;99,317079
936;3064,0;99,289431
937;3063,0;99,271957
938;3062,0;99,259377
939;3061,0;99,242751
940;3060,0;99,224455
941;3059,0;99,216789
942;3058,0;99,225508
943;3057,0;99,24034
944;3056,0;99,245452
945;3055,0;99,236281
946;3054,0;99,221458
947;3053,0;99,209667
948;3052,0;99,20051
949;3051,0;99,189937
950;3050,0;99,17964
951;3049,0;99,175825
952;3048,0;99,179822
953;3047,0;99,184489
954;3046,0;99,180827
955;3045,0;99,164779
956;3044,0;99,13681
957;3043,0;99,098869
958;3042,0;99,054715
959;3041,0;99,010961
960;3040,0;98,973855
961;3039,0;98,943822
962;3038,0;98,913873
963;3037,0;98,873153
964;3036,0;98,813017
965;3035,0;98,732979
966;3034,0;98,642721
967;3033,0;98,556225
968;3032,0;98,480828
969;3031,0;98,412097
970;3030,0;98,339733
971;3029,0;98,255956
972;3028,0;98,156613
973;3027,0;98,038284
974;3026,0;97,899414
975;3025,0;97,743315
976;3024,0;97,575558
977;3023,0;97,398021
978;3022,0;97,207925
979;3021,0;97,001512
980;3020,0;96,775535
981;3019,0;96,527564
982;3018,0;96,260405
983;3017,0;95,985546
984;3016,0;95,716013
985;3015,0;95,455042
986;3014,0;95,198286
987;3013,0;94,949064
988;3012,0;94,726175
989;3011,0;94,554037
990;3010,0;94,450006
991;3009,0;94,422253
992;3008,0;94,470863
993;3007,0;94,582532
994;3006,0;94,728657
995;3005,0;94,880214
996;3004,0;95,028334
997;3003,0;95,185599
998;3002,0;95,364816
999;3001,0;95,560916
1000;3000,0;95,755177
1001;2999,0;95,932323
1002;2998,0;96,088808
1003;2997,0;96,226992
1004;2996,0;96,346531
1005;2995,0;96,443081
1006;2994,0;96,513356
1007;2993,0;96,559483
1008;2992,0;96,587886
1009;2991,0;96,603816
1010;2990,0;96,60743
1011;2989,0;96,596169
1012;2988,0;96,570526
1013;2987,0;96,535046
1014;2986,0;96,492444
1015;2985,0;96,438998
1016;2984,0;96,3692
1017;2983,0;96,284528
1018;2982,0;96,193156
1019;2981,0;96,097863
1020;2980,0;95,986235
1021;2979,0;95,837601
1022;2978,0;95,640766
1023;2977,0;95,402149
1024;2976,0;95,135545
1025;2975,0;94,84769
1026;2974,0;94,536237
1027;2973,0;94,197386
1028;2972,0;93,828838
1029;2971,0;93,425917
1030;2970,0;92,981655
1031;2969,0;92,494351
1032;2968,0;91,971819
1033;2967,0;91,425902
1034;2966,0;90,865927
1035;2965,0;90,300619
1036;2964,0;89,742976
1037;2963,0;89,207229
1038;2962,0;88,699412
1039;2961,0;88,213302
1040;2960,0;87,738316
1041;2959,0;87,27269
1042;2958,0;86,830311
1043;2957,0;86,434624
1044;2956,0;86,103849
1045;2955,0;85,840143
1046;2954,0;85,633049
1047;2953,0;85,472993
1048;2952,0;85,35762
1049;2951,0;85,281523
1050;2950,0;85,22136
1051;2949,0;85,136843
1052;2948,0;84,990314
1053;2947,0;84,764401
1054;2946,0;84,460403
1055;2945,0;84,081164
1056;2944,0;83,617119
1057;2943,0;83,047619
1058;2942,0;82,355474
1059;2941,0;81,542354
1060;2940,0;80,631053
1061;2939,0;79,651304
1062;2938,0;78,621577
1063;2937,0;77,545518
1064;2936,0;76,425073
1065;2935,0;75,274192
1066;2934,0;74,118084
1067;2933,0;72,982774
1068;2932,0;71,889085
1069;2931,0;70,85419
1070;2930,0;69,893234
1071;2929,0;69,01854
1072;2928,0;68,24331
1073;2927,0;67,589556
1074;2926,0;67,088938
1075;2925,0;66,771917
1076;2924,0;66,657369
1077;2923,0;66,753724
1078;2922,0;67,064037
1079;2921,0;67,584104
1080;2920,0;68,297272
1081;2919,0;69,175154
1082;2918,0;70,18246
1083;2917,0;71,278989
1084;2916,0;72,420946
1085;2915,0;73,566931
1086;2914,0;74,685583
1087;2913,0;75,758285
1088;2912,0;76,776351
1089;2911,0;77,737108
1090;2910,0;78,640858
1091;2909,0;79,488711
1092;2908,0;80,281772
1093;2907,0;81,022203
1094;2906,0;81,714709
1095;2905,0;82,366537
1096;2904,0;82,985108
1097;2903,0;83,574255
1098;2902,0;84,132743
1099;2901,0;84,658544
1100;2900,0;85,155876
1101;2899,0;85,636269
1102;2898,0;86,110674
1103;2897,0;86,582463
1104;2896,0;87,048877
1105;2895,0;87,507429
1106;2894,0;87,956302
1107;2893,0;88,388799
1108;2892,0;88,792041
1109;2891,0;89,154778
1110;2890,0;89,476944
1111;2889,0;89,770278
1112;2888,0;90,048272
1113;2887,0;90,31381
1114;2886,0;90,556384
1115;2885,0;90,76221
1116;2884,0;90,926196
1117;2883,0;91,05027
1118;2882,0;91,12976
1119;2881,0;91,14715
1120;2880,0;91,084245
1121;2879,0;90,938454
1122;2878,0;90,722976
1123;2877,0;90,454237
1124;2876,0;90,146137
1125;2875,0;89,817416
1126;2874,0;89,497494
1127;2873,0;89,218399
1128;2872,0;88,998802
1129;2871,0;88,831852
1130;2870,0;88,682834
1131;2869,0;88,497008
1132;2868,0;88,216085
1133;2867,0;87,795003
1134;2866,0;87,208123
1135;2865,0;86,446135
1136;2864,0;85,515262
1137;2863,0;84,441239
1138;2862,0;83,266723
1139;2861,0;82,037085
1140;2860,0;80,789469
1141;2859,0;79,559704
1142;2858,0;78,398425
1143;2857,0;77,378609
1144;2856,0;76,588518
1145;2855,0;76,116869
1146;2854,0;76,031381
1147;2853,0;76,35628
1148;2852,0;77,065197
1149;2851,0;78,097902
